30,0,0,0,0,0,0
593441,-10020,4680,-12052,-377,20,-20
593942,-10140,4476,-12092,-421,28,-37
594443,-10032,4588,-12144,-415,-15,33
594944,-9992,4592,-12212,-448,15,16
595445,-10128,4524,-12116,-444,0,16
595946,-10076,4612,-12156,-430,-51,14
596447,-10032,4564,-12204,-432,-5,-10
596948,-10116,4520,-12180,-439,25,-37
597449,-10044,4500,-12068,-443,-55,42
597950,-10164,4496,-12240,-411,-4,8
598451,-10132,4536,-12088,-421,-4,20
598952,-9916,4620,-12120,-406,-10,15
599453,-10084,4564,-12020,-416,-28,67
599954,-10268,4612,-12244,-415,-34,74
600455,-10100,4528,-12108,-416,-106,157
600956,-10048,4528,-12096,-420,-15,32
601457,-10056,4604,-12188,-414,-3,-4
601958,-10008,4528,-12040,-444,-7,10
602459,-10176,4556,-12116,-428,-25,28
602960,-10000,4580,-12144,-437,-50,32
603461,-10036,4524,-11964,-412,-9,74
603962,-10080,4516,-12252,-376,15,22
604463,-10060,4588,-11968,-430,-30,15
604964,-10152,4580,-12112,-415,-1,11
605465,-10004,4536,-12128,-405,-44,31
605966,-10024,4516,-12092,-415,0,6
606467,-10096,4616,-12104,-431,7,-21
606968,-10124,4560,-12224,-406,29,-29
607469,-10052,4488,-12068,-423,12,14
607970,-10052,4548,-12176,-409,1,12
608471,-10136,4488,-12144,-418,-50,45
608972,-10060,4560,-12204,-421,-15,6
609473,-10104,4604,-12180,-417,24,8
609974,-10120,4504,-12224,-434,-1,21
610475,-10088,4652,-12232,-433,-37,-13
610976,-10144,4624,-12208,-423,-25,3
611477,-10100,4580,-12064,-406,-7,-10
611978,-10036,4588,-12028,-414,-29,10
612479,-10132,4496,-12100,-417,-49,43
612980,-10124,4520,-12120,-420,36,-39
613481,-10092,4588,-12132,-428,-15,45
613982,-10140,4476,-12096,-410,-8,54
614483,-10072,4652,-11964,-420,15,-5
614984,-10124,4524,-12244,-423,1,20
615485,-10048,4628,-12248,-430,-30,-6
615986,-10056,4532,-12204,-436,11,-5
616487,-10088,4660,-12136,-399,-19,-7
616988,-10176,4664,-12188,-413,-6,1
617489,-10072,4580,-12012,-441,-20,23
617990,-10140,4580,-12120,-409,-22,18
618491,-10076,4536,-11964,-423,-29,23
618992,-10032,4492,-12160,-390,12,18
619493,-10148,4544,-12224,-432,5,26
619994,-10064,4584,-12188,-412,-74,86
620495,-10120,4600,-12276,-428,12,0
620996,-10160,4676,-12096,-406,5,3
621497,-10100,4608,-12148,-452,-25,-38
621998,-10112,4572,-12168,-395,8,3
622499,-10076,4612,-12188,-442,15,1
623000,-10016,4504,-12076,-432,12,6
623501,-10072,4576,-12140,-410,-9,19
624002,-10112,4580,-12092,-422,-28,20
624503,-10124,4588,-12248,-428,-9,33
625004,-10184,4512,-12116,-432,-82,95
625505,-10072,4588,-12080,-421,-1,32
626006,-10056,4524,-12056,-424,-46,48
626507,-10152,4508,-12128,-432,-36,8
627008,-10112,4516,-12136,-403,-17,55
627509,-10064,4644,-12180,-437,-6,-10
628010,-10108,4588,-12200,-441,-51,-10
628511,-10020,4592,-12236,-427,-10,44
629012,-10028,4568,-12144,-438,12,-2
629513,-10016,4560,-12256,-413,-64,65
630014,-10196,4632,-12176,-429,-69,96
630515,-10156,4568,-11976,-427,2,14
631016,-9972,4588,-12020,-413,-3,-42
631517,-10260,4568,-12100,-408,-6,1
632018,-10040,4524,-12176,-414,8,8
632519,-10088,4556,-12052,-425,0,14
633020,-10032,4612,-12196,-454,-7,28
633521,-10248,4608,-12244,-423,-2,30
634022,-10072,4508,-12236,-436,-21,35
634523,-10060,4576,-12064,-436,-11,5
635024,-10164,4612,-12096,-412,13,33
635525,-10132,4584,-12124,-408,5,21
636026,-10008,4616,-12208,-458,-38,34
636527,-10008,4584,-12000,-443,27,8
637028,-10172,4544,-12100,-449,-32,18
637529,-10184,4496,-12084,-423,-2,12
638030,-10000,4568,-12112,-417,2,16
638531,-10144,4556,-12228,-429,24,-19
639032,-10096,4544,-12064,-421,-32,12
639533,-10084,4528,-12048,-422,-1,7
640034,-9984,4508,-12020,-418,13,-29
640535,-10148,4592,-12056,-435,-4,3
641036,-10064,4476,-12032,-414,11,-44
641537,-10136,4584,-12200,-438,29,-17
642038,-10080,4636,-11956,-425,-11,-23
642539,-10212,4516,-12184,-423,-12,67
643040,-10172,4564,-12100,-421,-16,54
643541,-10112,4524,-12200,-433,-20,24
644042,-10176,4524,-12220,-411,-61,30
644543,-9964,4548,-12172,-469,-48,6
645044,-10048,4504,-12100,-458,-32,-11
645545,-10076,4544,-12104,-444,-28,55
646046,-10120,4604,-12128,-430,-15,37
646547,-10188,4556,-12100,-403,-46,22
647048,-10012,4532,-12124,-450,-40,22
647549,-10056,4592,-12144,-387,25,19
648050,-10080,4524,-12200,-415,-27,19
648551,-10036,4640,-12024,-423,-30,28
649052,-10116,4504,-12132,-425,0,30
649553,-10132,4532,-12076,-449,12,-26
650054,-10084,4572,-12048,-431,5,7
650555,-10140,4596,-12152,-428,28,-25
651056,-10116,4556,-12216,-403,-8,35
651557,-10044,4612,-12304,-411,8,-9
652058,-10104,4624,-12096,-427,23,-47
652559,-10188,4568,-12104,-407,12,-17
653060,-10100,4672,-12240,-443,5,24
653561,-10112,4596,-12056,-417,-42,37
654062,-10108,4600,-12228,-424,0,-8
654563,-10112,4532,-12032,-411,31,-18
655064,-10124,4412,-12112,-454,-93,86
655565,-10052,4624,-12044,-426,-35,64
656066,-10064,4472,-12144,-422,-9,32
656567,-10144,4596,-12116,-429,-16,38
657068,-10084,4628,-12092,-426,-20,23
657569,-10128,4732,-12192,-432,-9,16
658070,-10092,4540,-11944,-428,-17,20
658571,-10052,4608,-12036,-418,-16,1
659072,-10104,4636,-12044,-450,-40,12
659573,-10152,4556,-11984,-423,-47,9
660074,-10184,4608,-12328,-397,10,26
660575,-10132,4536,-12124,-404,-28,20
661076,-10048,4616,-12124,-419,-24,32
661577,-10168,4472,-12160,-436,-11,21
662078,-10112,4596,-12160,-418,34,14
662579,-10112,4648,-12036,-438,-9,12
663080,-10128,4596,-12180,-407,-35,14
663581,-10112,4580,-12264,-410,2,30
664082,-10124,4596,-12144,-409,-25,35
664583,-10072,4656,-12296,-407,-52,46
665084,-10108,4568,-12140,-430,-22,28
665585,-10136,4536,-12104,-429,25,12
666086,-10048,4568,-12132,-420,-15,17
666587,-10124,4572,-12032,-396,18,-14
667088,-10196,4544,-12160,-442,-3,-20
667589,-10116,4568,-12120,-398,-29,8
668090,-10160,4584,-12024,-434,-1,-12
668591,-10068,4536,-12092,-431,-7,69
669092,-10080,4544,-12116,-429,-30,31
669593,-10144,4520,-12124,-421,-68,26
670094,-10136,4572,-12160,-419,30,-9
670595,-9948,4512,-12216,-401,-19,10
671096,-10188,4452,-12268,-389,-22,5
671597,-10096,4548,-12260,-448,6,-18
672098,-10120,4548,-12104,-459,-51,40
672599,-10104,4552,-12192,-397,-12,37
673100,-10096,4500,-12160,-426,21,-26
673601,-10136,4556,-12068,-412,-17,11
674102,-10080,4508,-12132,-432,-58,48
674603,-10080,4616,-12096,-415,-27,57
675104,-10136,4648,-12192,-398,-21,108
675605,-10140,4516,-12016,-435,-18,-7
676106,-10080,4560,-12188,-422,-14,14
676607,-10040,4548,-12084,-411,12,7
677108,-10096,4692,-12164,-421,94,-141
677609,-9992,4544,-12196,-402,17,8
678110,-10076,4584,-12176,-392,22,-36
678611,-10036,4476,-12184,-401,-17,30
679112,-10020,4568,-12204,-399,6,3
679613,-10036,4576,-12056,-430,23,-36
680114,-10128,4584,-12108,-415,-3,22
680615,-10004,4624,-12124,-411,-17,44
681116,-10024,4580,-12056,-421,44,-25
681617,-10104,4468,-12268,-432,-49,61
682118,-10248,4556,-12052,-442,-28,-2
682619,-10016,4612,-12140,-440,-24,30
683120,-9996,4508,-12168,-431,3,-13
683621,-10144,4564,-12052,-401,43,-63
684122,-10036,4488,-12116,-447,-30,44
684623,-10176,4624,-12244,-427,-1,20
685124,-10048,4560,-12296,-434,-30,31
685625,-10188,4600,-12152,-443,-74,73
686126,-10096,4592,-12152,-380,84,-95
686627,-10012,4600,-12192,-416,12,-23
687128,-10104,4604,-12104,-417,-7,-7
687629,-10088,4508,-12180,-411,-4,-1
688130,-10184,4564,-12100,-455,-24,20
688631,-10076,4572,-12224,-419,-65,40
689132,-10056,4524,-12124,-451,-27,45
689633,-10004,4576,-12196,-417,17,22
690134,-9952,4532,-12112,-441,35,-46
690635,-10176,4496,-12256,-426,28,-19
691136,-10072,4556,-12196,-410,-5,26
691637,-10164,4520,-12116,-391,23,-6
692138,-10076,4580,-12324,-434,28,2
692639,-10076,4564,-12140,-409,-17,-2
693140,-10192,4552,-12192,-437,5,13
693641,-10128,4544,-12048,-437,-23,17
694142,-10036,4584,-12132,-427,18,-15
694643,-10096,4648,-12112,-403,-25,4
695144,-10140,4608,-12236,-407,-28,48
695645,-10128,4600,-12204,-429,2,43
696146,-10140,4632,-12080,-426,151,-215
696647,-10184,4556,-12260,-439,-34,47
697148,-10008,4512,-12136,-413,-12,43
697649,-10104,4664,-12176,-398,23,-26
698150,-10068,4564,-12208,-426,-34,31
698651,-10144,4552,-12316,-434,16,39
699152,-10036,4620,-12220,-418,-4,-4
699653,-10168,4612,-12076,-413,-22,10
700154,-10068,4620,-12212,-382,-9,34
700655,-10104,4468,-12208,-423,-25,59
701156,-10152,4564,-12236,-428,-5,16
701657,-10100,4564,-12056,-431,28,-30
702158,-10104,4476,-12128,-445,-41,64
702659,-10148,4532,-12184,-421,15,32
703160,-9976,4444,-12220,-438,-55,73
703661,-10128,4576,-12036,-404,37,11
704162,-10052,4540,-12012,-431,27,7
704663,-10116,4608,-12112,-408,-47,-7
705164,-10084,4644,-12192,-406,-40,69
705665,-10004,4572,-12192,-422,1,-17
706166,-10076,4580,-12080,-402,-23,47
706667,-10052,4540,-12168,-431,-48,4
707168,-10016,4564,-12200,-447,-9,7
707669,-10224,4592,-12204,-447,40,-20
708170,-10072,4600,-12192,-404,-17,29
708671,-10076,4464,-12132,-418,15,-13
709172,-9988,4560,-12156,-432,-31,44
709673,-10056,4628,-12220,-427,42,-46
710174,-10116,4576,-12172,-399,10,-26
710675,-10008,4512,-12236,-409,-28,61
711176,-10088,4500,-12196,-455,-1,34
711677,-10056,4580,-12204,-431,34,-54
712178,-10024,4556,-12180,-419,6,-8
712679,-10080,4572,-12144,-429,-47,46
713180,-10128,4564,-12192,-429,25,-4
713681,-10136,4672,-12196,-431,41,-22
714182,-10032,4540,-12160,-428,-27,27
714683,-10060,4608,-12088,-449,-7,13
715184,-10064,4496,-12140,-426,4,23
715685,-10040,4568,-12120,-452,8,0
716186,-10196,4600,-12208,-413,-12,37
716687,-10068,4476,-12212,-429,-43,57
717188,-10120,4572,-12192,-434,-2,24
717689,-10004,4632,-12072,-400,-17,-13
718190,-10092,4492,-12228,-439,-12,17
718691,-10060,4568,-12068,-380,19,5
719192,-10172,4556,-12236,-415,-26,23
719693,-10104,4488,-12104,-413,5,11
720194,-10036,4604,-12100,-405,27,-29
720695,-10068,4592,-12308,-405,-5,21
721196,-10072,4488,-12052,-396,-18,17
721697,-9996,4592,-12204,-428,0,6
722198,-10040,4636,-12092,-425,-73,59
722699,-10120,4664,-12116,-431,29,-26
723200,-10156,4528,-12252,-444,14,19
723701,-10092,4608,-12036,-441,-13,-13
724202,-10200,4552,-12120,-414,-6,29
724703,-10152,4616,-12124,-422,-67,68
725204,-10184,4620,-12124,-458,-4,2
725705,-10144,4608,-12060,-457,-9,-40
726206,-10112,4596,-12204,-391,3,0
726707,-10136,4544,-12280,-404,49,-70
727208,-10092,4528,-12168,-443,-64,55
727709,-10156,4532,-12140,-420,74,-63
728210,-10176,4508,-12116,-444,-20,12
728711,-10096,4572,-12184,-415,-2,-6
729212,-10060,4528,-12160,-433,-39,103
729713,-10060,4612,-12140,-405,3,13
730214,-10084,4500,-12144,-427,-33,26
730715,-10044,4500,-12068,-436,-52,66
731216,-10192,4620,-12196,-427,65,-97
731717,-10184,4580,-12048,-424,-79,57
732218,-10116,4632,-12112,-439,16,-38
732719,-10132,4652,-12120,-416,12,28
733220,-10072,4560,-12208,-427,-10,-29
733721,-10128,4512,-12220,-411,15,-68
734222,-10060,4576,-12048,-414,22,-19
734723,-10020,4584,-12252,-406,-27,39
735224,-10124,4548,-12304,-419,-67,110
735725,-10204,4564,-12032,-421,-34,75
736226,-10064,4548,-12084,-445,-12,-12
736727,-10108,4504,-12180,-426,-14,25
737228,-10080,4572,-12088,-436,-3,1
737729,-10084,4548,-12136,-403,9,-10
738230,-10108,4520,-12176,-460,-1,48
738731,-10088,4592,-12200,-431,-8,23
739232,-10088,4600,-12200,-422,34,21
739733,-10088,4652,-12292,-434,1,-31
740234,-10180,4528,-12024,-420,9,-10
740735,-10172,4532,-12140,-411,-21,14
741236,-10104,4476,-12256,-432,43,-61
741737,-10136,4536,-12188,-424,1,-11
742238,-10140,4452,-12080,-437,8,4
742739,-10080,4516,-12172,-420,-21,-12
743240,-10236,4580,-12144,-497,-12,-56
743741,-10064,4540,-12240,-422,40,-50
744242,-10084,4540,-12128,-452,-29,33
744743,-10140,4584,-12180,-405,-11,31
745244,-10156,4540,-12208,-422,-21,-8
745745,-10076,4520,-12096,-424,1,31
746246,-10068,4496,-12212,-382,-41,63
746747,-10072,4600,-12140,-419,-8,51
747248,-10116,4480,-12264,-430,39,-12
747749,-10024,4544,-12212,-414,-65,65
748250,-10096,4576,-12208,-450,0,25
748751,-10124,4640,-12188,-413,6,-16
749252,-10096,4596,-12100,-419,-1,-5
749753,-10080,4636,-12152,-406,-29,27
750254,-10100,4600,-12140,-431,-19,29
750755,-10080,4540,-12116,-429,-4,28
751256,-10108,4592,-12036,-396,39,-25
751757,-10024,4604,-12180,-421,-15,9
752258,-10152,4528,-12104,-432,-4,12
752759,-10200,4632,-12156,-398,-32,16
753260,-10096,4596,-12116,-415,-38,55
753761,-10096,4576,-12112,-426,10,20
754262,-10172,4540,-12128,-450,4,20
754763,-10092,4548,-12180,-410,-40,38
755264,-10216,4576,-12132,-443,-10,16
755765,-10040,4508,-12124,-433,-14,-26
756266,-9992,4608,-12200,-405,-60,63
756767,-10176,4644,-12168,-416,-11,20
757268,-10200,4648,-12152,-413,-12,-6
757769,-10092,4568,-12076,-458,6,9
758270,-10056,4532,-12112,-475,24,45
758771,-10108,4572,-12216,-423,-32,56
759272,-10108,4580,-12232,-438,-6,-14
759773,-10120,4588,-12140,-421,-27,11
760274,-10140,4532,-12188,-388,2,8
760775,-9992,4560,-12160,-399,-30,32
761276,-10168,4608,-12112,-431,-5,9
761777,-10120,4552,-11948,-385,38,10
762278,-10068,4480,-12044,-411,-37,23
762779,-10132,4548,-12180,-438,36,-19
763280,-10128,4448,-12224,-421,-27,31
763781,-10076,4592,-12276,-431,39,-6
764282,-10048,4580,-12204,-421,-2,13
764783,-10120,4400,-12060,-430,-10,7
765284,-10052,4492,-12152,-412,16,33
765785,-10116,4548,-12136,-424,-2,19
766286,-10092,4540,-12084,-400,-18,-6
766787,-10052,4560,-12156,-426,-11,4
767288,-10048,4584,-12216,-425,-23,5
767789,-10088,4496,-12112,-434,-26,3
768290,-10016,4536,-12148,-421,31,33
768791,-10124,4532,-12152,-403,9,41
769292,-10140,4560,-12128,-420,-9,-2
769793,-10048,4560,-12172,-416,-19,32
770294,-10184,4512,-12164,-437,8,38
770795,-10040,4604,-12252,-426,-29,18
771296,-10040,4464,-12232,-434,4,-36
771797,-10168,4532,-12124,-424,31,-23
772298,-10080,4516,-12120,-453,-37,6
772799,-9980,4516,-11992,-446,-36,53
773300,-10196,4584,-12264,-417,-34,29
773801,-10192,4496,-12252,-435,-15,10
774302,-10060,4624,-12052,-413,4,-2
774803,-10044,4564,-12184,-430,-46,44
775304,-10168,4576,-12068,-397,-4,40
775805,-10084,4524,-12112,-423,-36,23
776306,-10160,4552,-12096,-423,3,-3
776807,-9996,4608,-12172,-392,-20,62
777308,-10092,4612,-12136,-397,-63,67
777809,-10096,4592,-12132,-419,2,28
778310,-10192,4544,-12108,-399,-18,23
778811,-10104,4560,-12244,-404,-8,31
779312,-10248,4616,-12088,-406,-25,27
779813,-10168,4544,-12116,-426,45,-17
780314,-10056,4528,-12184,-453,-5,1
780815,-10140,4580,-11992,-415,32,-14
781316,-10040,4572,-12184,-424,-37,76
781817,-10112,4548,-12304,-434,-90,53
782318,-10152,4488,-12280,-389,-67,66
782819,-10056,4608,-12152,-444,10,25
783320,-10088,4516,-12140,-448,-34,16
783821,-10120,4584,-12304,-426,-19,-10
784322,-10096,4492,-12184,-403,-6,22
784823,-10148,4528,-12000,-429,-75,86
785324,-10144,4660,-12148,-429,-32,3
785825,-10112,4644,-12172,-427,-30,63
786326,-10136,4576,-12148,-379,-6,13
786827,-10116,4596,-12036,-427,-16,5
787328,-10172,4532,-12208,-434,-12,19
787829,-10068,4528,-12072,-421,-7,3
788330,-10128,4572,-12208,-426,-36,21
788831,-10180,4544,-12096,-414,-12,1
789332,-10172,4520,-12236,-419,14,2
789833,-10116,4556,-12152,-421,0,31
790334,-10036,4584,-12068,-420,13,5
790835,-10100,4584,-12044,-432,12,33
791336,-10052,4560,-12244,-411,36,-58
791837,-10044,4652,-12260,-419,51,-45
792338,-10044,4616,-12024,-414,3,2
792839,-10076,4488,-12132,-414,2,55
793340,-10112,4668,-12132,-416,3,-40
793841,-10152,4576,-12216,-409,34,-51
794342,-10128,4596,-12284,-405,9,46
794843,-10088,4552,-12168,-414,2,27
795344,-10208,4580,-12172,-417,15,39
795845,-10032,4584,-12188,-425,21,0
796346,-10116,4596,-12056,-413,-2,-17
796847,-10120,4560,-12164,-420,1,-31
797348,-10184,4660,-12140,-423,8,-16
797849,-10104,4612,-12092,-426,-25,19
798350,-10080,4548,-12008,-436,-13,-13
798851,-10032,4604,-12140,-406,-12,41
799352,-10052,4472,-12200,-411,-17,12
799853,-10104,4576,-12164,-411,-4,-3
800354,-10120,4544,-12080,-415,-38,39
800855,-10052,4576,-12316,-402,91,-98
801356,-10068,4624,-12160,-388,46,-82
801857,-10092,4540,-12052,-444,-38,-4
802358,-10124,4608,-12076,-443,47,-44
802859,-10100,4576,-12236,-433,-18,27
803360,-10108,4596,-12232,-424,20,2
803861,-10032,4516,-12144,-398,14,32
804362,-10096,4632,-12072,-434,33,-13
804863,-10024,4616,-12092,-426,-5,9
805364,-10040,4548,-12144,-408,16,-18
805865,-10120,4552,-12232,-419,-7,23
806366,-9996,4472,-12096,-423,-39,38
806867,-10096,4560,-12328,-417,-13,21
807368,-10164,4608,-12116,-404,18,39
807869,-10168,4548,-12120,-383,-37,121
808370,-10204,4584,-12176,-410,-24,31
808871,-10172,4540,-12132,-422,12,-11
809372,-10136,4636,-12248,-403,47,-20
809873,-10064,4672,-12196,-422,-30,44
810374,-10096,4552,-12048,-404,43,-28
810875,-10088,4592,-12144,-457,40,-44
811376,-9992,4492,-12104,-418,-47,106
811877,-10132,4640,-12248,-415,-9,16
812378,-10060,4536,-12228,-426,13,-17
812879,-10088,4636,-12156,-407,55,-88
813380,-10144,4620,-12048,-435,-14,4
813881,-10040,4608,-12216,-430,12,-4
814382,-10212,4584,-12188,-441,3,-32
814883,-10120,4576,-12112,-420,13,-23
815384,-10184,4628,-12280,-416,7,9
815885,-10188,4612,-12168,-423,-28,39
816386,-10068,4620,-12144,-393,-13,30
816887,-10144,4536,-12140,-419,-2,-15
817388,-10168,4656,-12176,-397,-14,24
817889,-10076,4492,-11960,-422,-17,-3
818390,-10088,4576,-12056,-419,-4,-14
818891,-10076,4556,-12104,-444,-3,23
819392,-10092,4544,-12260,-408,-10,41
819893,-10120,4608,-12080,-414,-21,48
820394,-10140,4532,-12124,-416,-2,40
820895,-10136,4552,-12140,-426,19,-36
821396,-10048,4544,-12164,-385,15,12
821897,-10212,4504,-12088,-428,24,-45
822398,-10120,4596,-12104,-407,-26,30
822899,-10160,4588,-12160,-399,-37,89
823400,-10168,4524,-12160,-400,9,24
823901,-10116,4560,-12204,-419,2,38
824402,-10060,4584,-12148,-409,32,-25
824903,-10228,4564,-12160,-443,-1,22
825404,-10056,4568,-12140,-430,10,24
825905,-10096,4576,-12176,-422,-45,14
826406,-10104,4612,-12196,-363,-71,21
826907,-10056,4504,-12188,-444,4,-70
827408,-10140,4612,-12100,-441,14,-8
827909,-10072,4512,-12144,-421,1,-6
828410,-10140,4484,-12192,-417,39,-37
828911,-10132,4456,-12160,-407,19,-51
829412,-10020,4496,-12112,-412,7,4
829913,-10128,4620,-12140,-428,-24,47
830414,-10136,4628,-12284,-447,-10,27
830915,-10088,4608,-12008,-422,-28,22
831416,-10144,4616,-12220,-427,-10,14
831917,-10080,4596,-12196,-426,-15,7
832418,-10032,4592,-12052,-427,15,10
832919,-10044,4568,-12152,-418,-36,35
833420,-10120,4544,-12112,-404,-2,26
833921,-10172,4648,-12068,-405,-19,-9
834422,-10036,4596,-12084,-420,-30,15
834923,-10056,4596,-12116,-412,-25,39
835424,-10144,4488,-12052,-428,-27,-4
835925,-10128,4560,-12076,-385,-32,3
836426,-10072,4592,-12176,-432,39,-66
836927,-10100,4592,-12100,-415,-8,8
837428,-10036,4612,-12240,-419,-30,45
837929,-10008,4608,-12120,-413,44,-53
838430,-10040,4612,-12088,-454,-24,-44
838931,-10164,4556,-12232,-442,-38,28
839432,-10128,4564,-12116,-419,20,7
839933,-10128,4508,-12044,-423,-2,42
840434,-10080,4476,-12052,-421,-36,61
840935,-10032,4516,-12192,-414,-51,16
841436,-10004,4492,-12100,-397,-40,37
841937,-10168,4624,-12184,-430,6,25
842438,-10060,4568,-12216,-388,1,4
842939,-10072,4588,-12192,-408,-10,25
843440,-10088,4576,-12108,-410,14,-24
843941,-9996,4592,-12064,-430,-27,18
844442,-10100,4536,-12168,-431,-3,66
844943,-10164,4520,-12012,-417,-11,9
845444,-10108,4576,-12196,-435,-21,13
845945,-10048,4516,-12180,-425,-4,31
846446,-10100,4612,-12176,-406,88,-110
846947,-10160,4608,-12188,-437,-20,9
847448,-10152,4600,-12144,-401,-8,-9
847949,-10132,4644,-12136,-390,-11,9
848450,-10136,4564,-12136,-428,-19,18
848951,-10184,4512,-12148,-425,-16,15
849452,-10060,4468,-12040,-438,-5,6
849953,-10132,4520,-12148,-401,5,1
850454,-10168,4596,-12024,-434,-54,3
850955,-10104,4560,-12316,-435,-2,41
851456,-10136,4440,-12204,-441,-33,23
851957,-10052,4532,-12132,-437,-2,-8
852458,-10084,4484,-12164,-399,-21,4
852959,-10136,4560,-12140,-394,-25,25
853460,-10048,4588,-12100,-419,-54,-43
853961,-10132,4492,-12160,-449,-54,41
854462,-10092,4628,-12300,-441,-46,61
854963,-10172,4576,-12112,-435,-48,74
855464,-10136,4620,-12268,-442,15,-9
855965,-10176,4560,-12148,-420,-21,52
856466,-9988,4640,-12128,-436,-29,21
856967,-10076,4612,-12088,-409,-28,19
857468,-10208,4588,-12312,-412,24,-11
857969,-10064,4624,-12192,-433,-30,13
858470,-10100,4576,-12164,-433,-20,9
858971,-9972,4616,-12096,-398,60,-64
859472,-10112,4576,-12092,-410,20,3
859973,-10064,4524,-12196,-401,31,-62
860474,-10020,4564,-12140,-430,-17,-1
860975,-10152,4568,-12128,-438,25,28
861476,-10096,4556,-12088,-425,-35,22
861977,-10160,4544,-12056,-431,-7,33
862478,-10168,4600,-12148,-419,-2,3
862979,-10132,4716,-12060,-417,22,-32
863480,-10044,4512,-12148,-443,-32,15
863981,-10092,4452,-12112,-447,-14,54
864482,-10072,4520,-12064,-406,48,-72
864983,-10076,4648,-12140,-406,-8,-18
865484,-10144,4544,-12240,-434,-8,13
865985,-10064,4568,-12212,-408,8,35
866486,-10092,4636,-12344,-422,5,-23
866987,-10096,4496,-12132,-435,24,-55
867488,-10040,4596,-12088,-406,-6,36
867989,-10048,4584,-12136,-415,5,7
868490,-10080,4468,-12132,-420,-46,72
868991,-10088,4576,-12036,-414,25,20
869492,-10080,4528,-12136,-442,-40,52
869993,-10108,4548,-12024,-408,-82,66
870494,-10136,4532,-12196,-454,-14,8
870995,-10152,4652,-12332,-428,-28,34
871496,-10144,4552,-12144,-417,16,-11
871997,-10124,4440,-12084,-433,-13,-9
872498,-10148,4612,-12132,-425,-32,89
872999,-10200,4540,-12068,-430,20,4
873500,-10112,4580,-12180,-460,-28,-8
874001,-10032,4548,-12120,-416,28,-19
874502,-10104,4556,-12092,-416,-2,10
875003,-10032,4612,-12156,-404,17,15
875504,-10052,4496,-12072,-412,-12,45
876005,-10204,4620,-12068,-424,4,11
876506,-10140,4488,-12160,-405,-28,30
877007,-10060,4576,-12060,-453,-110,128
877508,-10092,4588,-12316,-404,-22,8
878009,-10120,4524,-12164,-422,-9,-12
878510,-10144,4504,-12160,-380,31,-11
879011,-10040,4528,-12252,-443,-26,40
879512,-10164,4564,-12132,-461,-56,89
880013,-10156,4660,-12112,-413,-1,41
880514,-10168,4560,-12192,-417,-14,-7
881015,-10128,4612,-12160,-425,4,-26
881516,-10116,4512,-12104,-415,-16,15
882017,-10096,4616,-12188,-394,1,15
882518,-10040,4468,-12152,-412,28,-17
883019,-10184,4592,-12316,-391,4,5
883520,-10144,4544,-12156,-455,-33,11
884021,-10088,4540,-12160,-442,5,68
884522,-10112,4564,-12252,-440,-2,3
885023,-10088,4592,-12244,-413,-6,-9
885524,-10136,4516,-12208,-422,-4,17
""
